,TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
3634,646.6,8134,7830,1910,5777,3201,2.0,9,5,3,0,1,2,Recent
3635,599.2,7537,7496,1920,4408,2677,2.5,13,4,2,2,1,1,None
3636,396.9,4993,5082,1900,3476,2000,2.0,7,4,1,1,1,0,Recent
3637,384.1,4831,6237,1928,2867,1573,1.5,7,4,2,0,1,0,Recent
3638,324.2,4078,5000,1930,3384,1383,1.0,5,2,1,0,1,1,None
3639,368.4,4634,3706,1940,2288,1368,2.0,6,3,2,0,1,1,None
3640,275.5,3465,4718,1930,1884,900,1.0,5,2,1,0,1,1,Old
3641,543.1,6832,14400,1945,3880,2027,2.0,7,3,2,1,1,1,None
3642,393.3,4947,5138,1955,2784,1661,1.5,7,4,1,1,1,1,None
3643,799.7,10060,16924,1880,6122,3628,2.0,9,6,2,1,1,0,None
3644,493.3,6205,7615,1959,2907,1659,2.0,9,3,2,1,1,1,None
3645,388.0,4881,3923,1965,2386,1482,2.0,7,3,2,0,1,1,Recent
3646,320.8,4035,4166,1946,3249,1420,1.0,6,3,2,0,1,1,None
3647,663.3,8344,8289,1920,5633,3414,2.5,11,3,2,1,1,1,Old
3648,270.0,3396,4204,1938,2373,1050,1.0,6,2,1,0,1,0,None
3649,294.6,3706,5550,1932,2044,909,1.0,5,2,1,0,1,1,None
3650,371.6,4674,5000,1940,2592,1620,2.0,7,3,1,1,1,1,None
3651,375.0,4717,4312,1893,3854,2188,2.0,7,4,1,0,1,0,Old
3652,285.9,3596,7943,1920,2428,1152,1.0,8,3,1,1,1,0,None
3653,350.4,4408,4970,1935,2197,1281,2.0,8,4,2,0,1,1,None
3654,648.3,8155,7150,1884,5744,3270,2.5,10,6,2,1,1,2,Recent
3655,290.7,3657,4718,1926,2505,1080,1.0,5,2,1,0,1,1,None
3656,334.2,4204,7100,1920,2048,1306,2.0,6,3,1,1,1,1,None
3657,338.4,4257,5000,1948,2036,1175,2.0,6,3,1,0,1,1,None
3658,551.0,6931,7723,1900,4911,3269,2.5,9,4,2,1,1,0,None
3659,319.7,4021,3554,1962,2664,1258,1.0,7,3,2,0,1,1,None
3660,331.3,4167,3416,1920,3047,1378,1.0,6,3,1,1,1,0,None
3661,498.1,6266,8545,1899,4154,2368,2.0,9,4,2,1,1,2,None
3662,328.7,4135,4166,1926,2260,1125,1.0,5,2,1,0,1,1,Old
3663,293.1,3687,3322,1960,2070,1272,2.0,6,3,1,1,1,1,None
3664,273.2,3436,4626,1945,2247,1042,1.0,6,2,1,0,1,0,None
3665,564.7,7103,6905,1910,3791,2175,2.0,7,4,1,1,1,1,None
3666,351.0,4415,5000,1930,2040,1316,2.0,7,3,1,0,1,1,None
3667,381.9,4804,3795,1896,4102,2320,2.0,7,4,1,0,1,1,Old
3668,266.4,3351,4000,1954,2072,988,1.0,5,3,1,0,1,1,None
3669,309.6,3894,5420,1920,2258,1090,1.0,6,2,1,0,1,0,Old
3670,523.0,6579,8665,1920,4399,2416,2.0,9,4,1,2,1,2,Old
3671,555.9,6993,5161,1925,3926,2482,2.5,9,4,2,1,1,2,Recent
3672,394.8,4966,5000,1924,2769,1816,2.0,6,3,1,1,1,1,Old
3673,325.3,4092,3350,1930,3016,1615,1.5,6,3,1,1,1,1,None
3674,331.8,4174,5010,1915,2900,1330,1.0,5,2,1,0,1,1,None
3675,331.8,4174,4166,1940,2676,1497,1.5,7,3,2,0,1,1,None
3676,447.4,5628,7508,1958,2704,2095,1.0,7,3,2,0,1,1,None
3677,426.0,5359,3355,1896,3861,2230,2.0,7,4,3,1,1,0,Old
3678,335.5,4220,5000,1940,2112,1300,2.0,6,3,1,0,1,0,None
3679,731.7,9204,22983,1890,6404,3568,2.0,10,5,2,0,1,2,None
3680,344.4,4332,7200,1920,2304,1306,1.5,6,2,1,0,1,1,None
3681,269.1,3385,3495,1920,2044,912,1.0,5,2,1,0,1,0,None
3682,724.5,9114,21953,1895,6321,4196,2.5,10,5,1,1,1,2,None
3683,615.8,7746,7615,1909,6176,3392,2.0,9,4,1,2,1,1,None
3684,522.4,6571,7991,1910,4260,2285,2.0,8,5,2,1,1,1,None
3685,458.6,5769,9600,1896,3356,2078,2.0,7,3,2,1,1,0,Old
3686,333.7,4197,3911,1937,2320,1430,2.0,8,3,1,0,1,1,None
3687,348.2,4380,5250,1920,2216,1328,2.0,8,3,1,0,1,1,None
3688,610.9,7685,8605,1890,5378,3091,2.0,9,6,2,1,1,2,None
3689,328.9,4137,3284,1930,2369,1372,2.0,8,3,1,0,1,0,None
3690,289.7,3644,4760,1946,1760,880,1.0,4,2,1,0,1,0,Old
3691,345.5,4346,5470,1915,2632,1352,1.0,5,2,1,0,1,1,None
3692,338.9,4263,5000,1928,2770,1260,1.0,6,2,1,1,1,0,Old
3693,345.4,4345,5160,1915,3252,1513,1.0,6,2,1,0,1,1,None
3694,419.4,5276,4400,1902,4217,2680,2.5,9,6,1,1,1,2,None
3695,422.3,5312,5000,1948,3287,1825,2.0,8,4,1,1,1,1,Recent
3696,621.5,7818,7137,1910,4788,2496,2.0,10,4,2,1,1,2,None
3697,413.9,5206,3850,1910,4076,2497,2.5,7,3,2,1,1,2,Recent
3698,338.9,4263,3926,1920,2514,1464,2.0,6,3,1,0,1,0,None
3699,391.4,4923,3852,1931,2897,1855,2.0,9,3,1,1,1,1,Recent
3700,363.7,4575,8000,1949,2465,1334,2.0,6,3,1,1,1,1,None
3701,314.1,3951,5000,1925,2647,1167,1.0,6,2,1,0,1,0,None
3702,693.1,8719,7177,1900,6235,3510,2.0,11,5,2,1,1,4,Recent
3703,323.2,4065,4430,1934,3398,1436,1.0,7,4,2,0,1,0,None
3704,352.9,4439,6334,1900,2677,1346,1.5,7,3,1,0,1,1,Old
3705,354.2,4455,5000,1938,2294,1344,2.0,6,3,1,1,1,1,None
3706,322.8,4060,4300,1934,2616,1333,1.5,6,3,1,1,1,1,None
3707,323.3,4067,3802,1953,2400,1123,1.0,6,3,1,1,1,1,None
3708,385.7,4852,5420,1915,3093,1739,2.0,9,3,3,0,1,1,Recent
3709,420.2,5286,5200,1915,3216,1615,1.5,6,3,2,0,1,1,Recent
3710,322.5,4057,4932,1940,2484,1075,1.0,6,3,1,1,1,0,Recent
3711,301.7,3795,2730,1964,1844,1222,2.0,6,3,1,1,1,1,None
3712,350.3,4406,3200,1944,1956,1232,2.0,7,3,1,1,1,1,None
3713,695.6,8750,7508,1910,5983,3652,2.5,10,5,1,1,1,0,None
3714,800.5,10070,10835,1895,6997,3649,2.0,9,4,2,1,1,1,Old
3715,411.0,5170,5387,1920,2823,1932,2.0,11,4,1,1,1,1,Recent
3716,321.4,4043,4000,1927,2193,1281,2.0,7,3,1,0,1,1,None
3717,330.3,4155,3200,1964,2647,1408,1.5,5,3,2,0,1,1,None
3718,730.9,9194,22956,1900,4500,2909,2.5,11,6,3,1,1,0,Recent
3719,299.9,3772,4645,1960,2640,1165,1.0,6,3,1,1,1,2,None
3720,284.5,3579,2952,1930,2370,1452,2.0,6,3,1,0,1,1,None
3721,331.7,4172,5724,1960,2808,1321,1.0,6,3,2,0,1,1,None
3722,300.5,3780,4300,1924,2480,1333,1.5,6,2,1,1,1,1,Old
3723,546.6,6876,4709,1920,4070,2293,2.0,8,5,1,2,1,0,Old
3724,345.2,4342,5771,1932,2208,1344,2.0,6,3,1,1,1,1,None
3725,521.8,6564,9840,1890,4827,2716,2.0,10,6,1,1,1,1,None
3726,297.2,3738,3200,1920,3254,1383,1.0,5,3,1,0,1,0,None
3727,462.6,5819,12482,1915,3894,1635,1.5,7,2,2,0,1,1,Old
3728,578.6,7278,10450,1900,4182,2416,2.0,10,5,2,0,1,1,Old
3729,336.6,4234,5370,1915,1989,945,1.0,5,2,1,0,1,1,None
3730,522.3,6570,7313,1964,3201,2067,2.0,8,4,2,1,1,1,Recent
3731,345.0,4340,4000,1936,2164,1360,2.0,7,3,1,0,1,0,None
3732,501.4,6307,3678,1926,3693,2157,2.0,9,6,2,1,1,1,Recent
3733,281.7,3543,5180,1915,2053,988,1.0,5,2,1,0,1,0,None
3734,350.8,4413,5000,1965,2202,1488,2.0,7,4,1,1,1,1,None
3735,417.7,5254,7400,1950,2945,1665,2.0,7,4,1,1,1,1,None
3736,470.3,5916,7100,1900,2595,1590,2.0,7,3,2,0,1,0,Old
3737,339.6,4272,3185,1940,2714,1758,2.0,7,4,1,1,1,0,None
3738,399.6,5026,4300,1932,2558,1448,2.0,6,3,1,1,1,1,Old
3739,519.5,6535,5716,1900,4299,2419,2.0,7,4,1,1,1,1,None
3740,706.3,8885,8180,1905,5587,2987,2.0,8,4,2,0,1,1,None
3741,458.4,5766,5521,1950,3456,2054,2.0,7,2,1,1,1,0,None
3742,336.9,4238,3772,1930,2200,1394,2.0,6,3,1,0,1,0,None
3743,331.3,4167,4000,1908,2441,1492,2.0,6,3,1,1,1,0,None
3744,433.6,5454,6883,1890,2889,1841,2.0,7,3,2,0,1,1,None
3745,284.5,3579,4750,1927,2116,1016,1.0,5,2,1,0,1,1,None
3746,357.3,4494,3938,1900,3117,1739,2.0,7,3,1,0,1,1,None
3747,272.1,3423,4845,1960,1976,988,1.0,5,3,1,0,1,2,None
3748,290.8,3658,4300,1930,2572,1228,1.0,6,3,1,0,1,1,Old
3749,322.0,4050,5320,1934,3434,1383,1.0,5,2,1,0,1,0,None
3750,334.1,4202,5140,1915,3074,1383,1.0,5,2,1,0,1,0,None
3751,281.1,3536,4430,1920,2048,960,1.0,5,2,1,0,1,0,None
3752,354.7,4462,5000,1924,2148,1348,2.0,6,3,1,1,1,0,None
3753,303.4,3816,4300,1930,2156,1352,2.0,6,3,1,0,1,0,Old
3754,465.2,5852,10956,1942,4058,1868,1.5,8,4,2,1,1,1,None
3755,534.9,6729,7051,1960,3162,1919,2.0,9,4,2,1,1,2,Recent
3756,313.2,3940,5732,1940,2560,1306,1.5,6,3,1,0,1,1,None
3757,559.6,7039,9350,1899,4491,2966,2.5,9,6,1,1,1,2,Recent
3758,401.3,5048,7507,1938,2720,1568,2.0,6,3,1,1,1,1,None
3759,466.7,5871,7900,1928,3041,1784,2.0,7,3,1,1,1,0,Old
3760,750.595,9442,7000,1890,6069,3443,2.0,11,5,2,1,2,3,Recent
3761,438.8,5520,9960,1860,3767,2418,2.0,8,5,1,0,1,1,None
3762,339.2,4267,3555,1970,2069,1372,2.0,6,3,1,1,1,1,None
3763,460.4,5791,11122,1941,3052,1944,2.0,8,4,2,1,1,1,None
3764,280.6,3529,4000,1929,2256,1050,1.0,5,2,1,0,1,0,None
3765,341.3,4293,4000,1935,2169,1376,2.0,6,3,1,0,1,0,None
3766,306.3,3853,4300,1930,2853,1318,1.5,6,3,1,1,1,1,None
3767,522.1,6568,6840,1910,4443,2459,2.0,8,5,1,1,1,1,Old
3768,296.5,3729,4250,1930,2494,1180,1.0,7,4,1,0,1,0,Old
3769,342.0,4302,5330,1929,3180,1383,1.0,6,2,2,0,1,0,Old
3770,339.0,4264,5000,1928,3080,1401,1.0,5,2,1,0,1,0,Recent
3771,376.6,4737,5270,1909,3055,1383,1.0,7,4,2,0,1,0,None
3772,517.5,6510,7860,1970,2883,1982,1.0,6,3,1,1,1,2,None
3773,530.8,6677,8153,1902,4979,2854,2.0,9,5,2,0,1,2,Recent
3774,387.7,4877,3926,1940,3396,2014,2.0,8,3,1,1,1,1,Recent
3775,496.7,6248,15654,1920,3917,2474,2.0,10,5,2,0,1,1,None
3776,317.9,3999,3772,1910,2978,1684,2.0,8,3,1,1,1,0,None
3777,292.0,3673,5487,1956,2095,988,1.0,5,3,1,0,1,2,None
3778,328.6,4133,7940,1955,2904,1284,1.0,5,2,1,0,1,1,None
3779,483.5,6082,4781,1921,3011,1915,2.0,8,4,1,1,1,1,None
3780,270.5,3402,4000,1928,2140,1026,1.0,5,2,1,0,1,0,None
3781,483.5,6082,4000,1987,3692,2142,2.0,7,3,1,1,1,1,None
3782,293.9,3697,4000,1940,1872,864,1.0,5,2,1,0,1,0,None
3783,520.6,6549,8250,1910,5128,2988,2.0,10,5,2,0,1,1,None
3784,323.1,4064,4300,1960,2785,1235,1.0,6,4,1,1,1,1,None
3785,335.8,4224,5000,1954,2174,1040,1.0,5,3,1,0,1,1,Recent
3786,472.1,5939,6810,1953,2748,1764,2.0,7,4,2,1,1,1,Recent
3787,536.8,6752,7381,1880,5168,3241,2.5,10,5,2,0,1,2,None
3788,275.1,3460,4250,1930,1980,960,1.0,5,2,1,0,1,1,None
3789,400.9,5043,5235,1920,3968,2118,2.0,9,4,2,0,1,1,Old
3790,463.5,5830,6980,1900,3999,2432,2.0,7,4,1,1,1,0,None
3791,295.2,3713,3690,1940,2532,1150,1.0,6,2,1,1,1,1,None
3792,373.1,4693,4990,1930,3281,1658,1.5,6,3,1,0,1,0,Recent
3793,407.4,5125,4830,1915,2970,2066,1.5,10,4,2,0,1,0,None
3794,458.8,5771,11757,1935,3300,1752,2.0,7,3,1,1,1,1,Old
3795,355.4,4470,3651,1931,2784,1664,2.0,8,3,2,1,1,1,None
3796,309.4,3892,5660,1930,2440,1126,1.0,5,2,1,0,1,0,None
3797,311.0,3912,4000,1920,3076,1310,1.0,5,2,1,0,1,0,Recent
3798,303.8,3821,4000,1912,2508,1608,2.0,6,3,1,0,1,1,None
3799,619.2,7789,8130,1898,4314,2635,2.5,10,4,2,1,1,1,Recent
3800,509.3,6406,7818,1907,4971,3166,2.5,9,3,2,1,1,1,Recent
3801,351.5,4421,3653,1925,3616,1963,2.0,9,3,1,1,1,1,None
3802,377.2,4745,4470,1926,3220,1912,2.0,9,4,1,2,1,0,None
3803,333.3,4192,4300,1940,2865,1573,1.5,6,3,1,1,1,1,None
3804,936.0,11774,20560,1901,8154,4106,2.0,9,4,3,1,1,2,None
3805,610.0,7673,8143,1892,5418,3084,2.0,11,5,1,1,1,2,Recent
3806,288.6,3630,4250,1930,2270,1044,1.0,5,2,1,0,1,1,None
3807,288.3,3626,4000,1930,1899,912,1.0,5,2,1,1,1,0,None
3808,331.2,4166,4000,1957,2322,1306,1.5,6,3,1,1,1,0,None
3809,442.4,5565,5000,1930,2916,1814,2.5,8,4,2,1,1,1,Recent
3810,246.1,3095,5000,1922,2076,954,1.0,5,2,1,0,1,0,None
3811,285.3,3589,4000,1914,2928,1330,1.0,6,3,2,0,1,0,None
3812,324.5,4082,5020,1930,3047,1330,1.0,7,4,1,1,1,0,None
3813,705.0,8868,18696,1900,7022,4381,2.5,12,5,3,1,1,1,None
3814,500.3,6293,8800,1889,3574,2154,2.0,8,4,1,1,1,1,Recent
3815,370.1,4655,3816,1931,3590,1588,1.0,9,4,2,0,1,1,None
3816,350.0,4403,4602,1910,2512,1544,2.0,6,3,1,1,1,1,Old
3817,315.9,3974,4550,1929,3198,1462,1.0,6,2,1,0,1,1,None
3818,387.8,4878,9516,1949,2556,1162,1.0,6,3,1,1,1,1,None
3819,315.5,3968,4000,1935,1994,1334,2.0,6,3,1,0,1,1,None
3820,418.8,5268,5000,1934,3216,1903,2.0,8,3,1,2,1,0,None
3821,490.4,6169,5846,1920,4110,2359,2.0,8,5,2,2,2,1,None
3822,529.6,6662,9500,1902,4598,2932,2.5,10,4,1,1,1,0,None
3823,405.0,5094,8643,1925,2775,1589,2.0,7,3,1,1,1,1,None
3824,449.9,5659,4000,1920,2860,1824,2.0,8,4,2,0,1,0,Recent
3825,563.7,7091,10883,1894,5048,2758,2.0,9,5,1,1,1,1,None
3826,285.2,3587,5000,1920,1929,912,1.0,5,2,1,0,1,0,None
3827,317.0,3987,4000,1928,2393,1121,1.5,6,3,1,0,1,0,None
3828,644.2,8104,11761,1890,5792,3510,2.0,10,5,2,0,1,3,None
3829,408.6,5140,8000,1940,3554,1758,2.0,8,4,1,1,1,1,Old
3830,528.4,6647,17410,1920,4134,2243,2.0,12,6,3,1,1,2,None
3831,292.1,3674,4250,1957,2430,1137,1.0,6,3,1,0,1,1,Old
3832,594.0,7472,12026,1967,3931,2695,2.0,9,5,1,2,1,2,None
3833,279.2,3512,4770,1915,1977,950,1.0,6,2,1,0,1,0,None
3834,750.6,9442,9795,1870,5212,3116,2.0,11,7,1,1,1,0,Recent
3835,496.0,6239,5500,1910,3536,2317,2.5,10,5,1,1,1,1,None
3836,380.9,4791,4440,1924,3100,1856,2.0,7,4,1,1,1,0,None
3837,476.1,5989,3620,1932,4118,3058,2.0,11,5,2,2,1,1,Recent
3838,562.8,7080,9018,1900,4686,2718,2.0,14,5,3,0,1,1,Recent
3839,555.6,6989,5846,1910,4514,2478,2.0,9,6,2,0,1,1,Recent
3840,363.1,4567,4500,1930,3262,1490,1.0,7,2,1,0,1,0,None
3841,357.3,4494,5000,1930,2564,1624,2.0,7,3,1,1,1,1,None
3842,620.3,7803,10250,1910,4428,2649,2.0,9,5,1,2,1,2,None
3843,291.8,3670,4000,1965,2096,1032,1.0,6,4,2,0,1,0,None
3844,460.5,5793,9500,1890,2776,1732,2.0,8,3,1,1,1,0,Old
3845,348.2,4380,4850,1930,3075,1680,1.5,7,2,2,0,1,1,None
3846,439.1,5523,8637,1933,3846,2304,2.0,7,3,1,0,1,1,None
3847,400.2,5034,4000,1925,2406,1392,2.0,7,3,2,0,1,0,Recent
3848,331.2,4166,5540,1931,3030,1669,1.5,7,3,1,1,1,1,None
3849,324.0,4075,3416,1930,2116,1344,2.0,8,4,1,1,1,0,None
3850,410.8,5167,5293,1900,3948,2071,2.0,13,6,1,1,1,1,None
3851,318.3,4004,4000,1957,2563,1142,1.0,6,2,1,1,1,1,None
3852,312.9,3936,4490,1955,2363,1075,1.0,8,3,1,1,1,1,None
3853,487.4,6131,11000,1939,2742,1728,2.0,6,3,1,1,1,1,None
3854,419.6,5278,5730,1931,2471,1870,1.0,6,2,2,0,1,1,Recent
3855,325.6,4096,5000,1925,2169,1352,2.0,6,3,1,1,1,1,None
3856,712.5,8963,9795,1870,5541,3159,2.0,10,5,4,1,2,0,Old
3857,912.6,11480,12475,1928,5698,3488,2.0,8,4,2,1,1,2,None
3858,673.7,8475,11808,1918,5641,3120,2.0,12,6,3,1,1,2,None
3859,554.0,6969,5644,1910,4548,2445,2.0,10,5,2,1,1,1,Old
3860,256.6,3228,3632,1900,2005,950,1.0,5,2,1,0,1,0,None
3861,396.5,4987,6198,1940,3108,1632,1.5,12,5,2,0,2,1,Recent
3862,294.3,3702,3205,1956,1964,1274,2.0,6,3,1,1,1,1,Old
3863,320.3,4029,4850,1933,2566,1333,1.5,6,3,1,1,1,1,None
3864,637.0,8013,10148,1900,4763,2703,2.0,8,5,2,0,1,2,Old
3865,346.0,4352,4000,1940,2613,1584,2.0,6,3,1,0,1,1,None
3866,481.9,6062,11244,1970,2824,2042,1.0,7,3,2,1,1,2,None
3867,554.5,6975,6600,1900,4744,2794,2.0,7,4,1,1,1,1,Recent
3868,350.3,4406,4239,1925,2600,1527,2.0,8,3,1,1,1,0,None
3869,358.2,4506,3587,1940,2968,1613,2.0,7,3,1,1,1,1,None
3870,299.2,3763,4260,1947,2323,960,1.0,5,2,1,0,1,1,None
3871,576.1,7247,6501,1920,5197,3636,3.0,12,4,3,1,2,1,Old
3872,377.5,4748,5410,1910,2446,1424,2.0,7,3,1,1,1,0,None
3873,342.1,4303,4250,1924,2978,1408,1.0,6,2,1,0,1,1,None
3874,333.0,4189,5578,1957,2142,1363,2.0,6,3,1,1,1,1,None
3875,331.4,4169,4055,1940,2437,1075,1.0,6,3,1,1,1,1,Old
3876,605.2,7613,7414,1920,4601,2484,2.0,9,5,2,1,1,1,Old
3877,317.9,3999,4000,1956,2637,1137,1.0,4,2,1,0,1,1,Recent
3878,577.4,7263,6683,1910,4595,2661,2.0,10,5,1,1,1,1,None
3879,293.7,3694,4850,1925,2772,1224,1.0,5,2,1,0,1,0,None
3880,378.7,4764,4500,1952,2940,1820,2.0,7,3,1,1,1,1,Old
3881,309.7,3896,4730,1938,2208,950,1.0,5,2,1,0,1,1,None
3882,287.6,3618,4250,1954,2625,1225,1.0,6,3,1,0,1,1,None
3883,306.9,3860,3758,1931,2428,1188,1.0,5,2,1,0,1,1,Old
3884,275.3,3463,4500,1920,2266,1095,1.0,8,2,1,0,1,1,Recent
3885,582.4,7326,8648,1895,4574,2813,2.0,8,4,1,1,1,1,None
3886,582.8,7331,6009,2004,3826,2341,2.0,7,4,2,1,1,1,None
3887,328.1,4127,4000,1957,3120,1285,1.0,6,3,1,2,1,1,None
3888,403.4,5074,8130,1900,3177,1850,2.0,9,3,1,1,1,0,None
3889,511.9,6439,7151,1910,4659,2633,2.0,9,4,1,0,1,2,None
3890,366.9,4615,8145,1950,2604,1042,1.0,6,3,1,1,1,1,Old
3891,314.8,3960,5470,1920,1968,1061,1.5,6,3,1,1,1,1,None
3892,533.1,6706,9250,1936,3316,1914,2.0,9,3,2,1,1,1,None
3893,526.1,6618,5552,1920,4232,2442,2.0,10,4,1,1,1,1,None
3894,582.8,7331,6009,2004,3826,2341,2.0,7,4,2,1,1,1,None
3895,322.4,4055,4825,1929,2808,1277,1.0,7,4,1,1,1,1,Old
3896,337.0,4239,4130,1951,2524,1075,1.0,6,3,1,1,1,1,Recent
3897,542.6,6825,7148,1910,4484,2358,2.0,7,4,1,1,1,1,None
3898,418.8,5268,5500,1915,3139,1642,2.0,7,3,1,1,1,0,None
3899,348.6,4385,4000,1920,2627,1706,2.0,7,4,1,1,1,0,None
3900,350.0,4403,4000,1905,2757,1704,2.0,7,4,1,1,1,0,None
3901,377.9,4753,5000,1937,2410,1616,2.0,6,3,2,1,1,0,Old
3902,381.1,4794,3525,1967,2796,1620,2.0,9,4,2,1,1,1,None
3903,387.8,4878,4913,1933,2638,1597,2.0,7,3,1,1,1,1,None
3904,310.7,3908,4585,1938,2015,1372,2.0,6,3,1,1,1,1,None
3905,606.6,7631,4835,1930,4144,2630,2.0,10,4,4,1,1,0,Recent
3906,790.6,9945,10837,2007,5772,3105,2.0,9,4,2,1,1,1,None
3907,246.1,3095,3652,1930,2068,936,1.0,5,2,1,0,1,1,None
3908,351.2,4418,3929,1931,3436,1591,1.0,7,3,1,0,1,1,Old
3909,928.0,11674,16282,1919,7347,3917,2.0,9,5,3,1,1,2,None
3910,485.5,6107,8684,1929,3680,1992,2.0,8,4,1,1,1,1,None
3911,516.0,6491,5900,1913,4386,2475,2.0,9,4,1,1,1,1,None
3912,360.0,4528,8005,1950,2891,1042,1.0,6,2,1,0,1,1,None
3913,275.3,3463,4000,1950,2521,1111,1.0,5,2,1,0,1,0,None
3914,415.4,5225,6370,1899,2858,1800,2.0,7,3,1,1,1,0,Recent
3915,271.8,3419,4000,1936,1992,900,1.0,5,2,1,0,1,0,Old
3916,448.8,5645,4355,1920,3241,1847,2.0,7,3,2,0,1,0,Recent
3917,363.2,4569,4576,1900,3401,1991,2.0,6,3,2,0,1,1,None
3918,373.2,4694,6151,1925,3103,1683,2.0,7,3,1,1,1,0,None
3919,458.2,5764,6950,1914,3753,1946,2.0,8,4,1,1,1,0,Recent
3920,346.7,4361,4000,1920,2504,1188,1.0,6,2,1,0,1,1,Recent
3921,415.1,5221,5980,1954,2379,1499,2.0,7,3,1,1,1,1,Recent
3922,554.2,6971,9400,1920,2919,1941,2.0,6,3,1,1,1,0,None
3923,360.4,4533,5775,1935,2272,1265,1.5,6,2,2,0,1,1,None
3924,331.3,4167,4987,1950,2528,1075,1.0,6,3,1,0,1,1,Old
3925,391.2,4921,6250,1920,2472,1632,2.0,7,3,2,0,1,0,Recent
3926,674.9,8490,6500,1910,4925,2954,2.0,8,4,1,1,1,2,Recent
3927,352.5,4434,4565,1963,2193,1326,2.0,8,3,1,1,1,1,None
3928,265.2,3336,3908,1940,2228,988,1.0,5,3,1,0,1,1,None
3929,459.9,5785,4931,1920,2710,1676,2.0,8,3,1,1,1,1,Recent
3930,304.9,3835,4000,1940,2166,1368,2.0,6,3,1,0,1,1,None
3931,314.6,3957,3686,1914,2410,1539,2.0,7,3,1,1,1,1,Old
3932,317.7,3996,4346,1931,2494,1333,1.5,6,3,1,1,1,0,Old
3933,659.6,8297,9935,1926,3478,2292,2.0,9,5,3,1,1,1,None
3934,379.5,4774,4500,1920,3314,1754,1.5,7,4,2,0,1,1,Old
3935,502.3,6318,5000,1936,3754,2240,2.0,5,2,2,0,1,1,Recent
3936,454.7,5720,9535,1960,3489,1691,1.0,7,3,1,1,1,1,Recent
3937,409.9,5156,5676,1920,4252,2462,2.0,8,3,1,1,1,0,None
3938,390.9,4917,5371,1927,2986,1664,2.0,6,3,1,1,1,1,None
3939,496.8,6249,4563,1911,4300,2352,2.0,8,4,1,1,1,1,None
3940,269.1,3385,3908,1950,1976,988,1.0,5,2,1,0,1,1,None
3941,308.2,3877,4423,1930,1829,1161,2.0,7,3,1,0,1,0,None
3942,387.7,4877,4222,1920,2978,1690,2.0,8,4,1,0,1,0,None
3943,494.5,6220,13217,1950,2946,1344,1.0,9,4,1,2,1,2,None
3944,392.8,4941,8710,1965,2538,1236,1.0,7,4,1,1,1,0,None
3945,561.7,7066,8897,1963,3223,2809,1.0,10,4,1,1,1,2,None
3946,519.6,6536,8450,1920,3566,2232,2.0,6,3,1,1,1,1,Old
3947,357.0,4491,5775,1940,2045,912,1.0,6,2,2,0,1,0,None
3948,465.2,5852,10560,1954,3557,1989,2.0,9,5,1,1,1,1,None
3949,585.9,7370,13692,1920,4338,2619,2.0,8,4,2,1,1,1,Old
3950,600.8,7558,3992,1920,5373,2995,2.0,8,3,2,0,1,1,Recent
3951,338.2,4254,3845,1960,2402,1456,2.0,7,4,1,1,1,1,None
3952,359.6,4523,5350,1934,2326,1476,2.0,6,3,1,0,1,0,Recent
3953,531.3,6683,8750,1910,3678,1803,2.0,9,4,1,1,1,0,Old
3954,481.0,6050,4000,2006,3160,1920,2.0,6,3,2,1,1,0,None
3955,429.9,5408,4000,1923,3214,1528,1.5,6,3,1,0,1,1,Recent
3956,349.6,4397,6004,1925,2314,1400,2.0,7,4,1,0,1,0,None
3957,389.3,4897,5588,1925,2671,1624,2.0,9,4,1,1,1,0,Old
3958,307.8,3872,5000,1956,1816,1075,1.0,5,2,1,0,1,1,None
3959,330.8,4161,4200,1950,2596,1306,1.5,6,3,1,1,1,1,None
3960,313.1,3938,3908,1964,2675,1403,1.5,7,3,1,1,1,1,None
3961,391.2,4921,4540,1924,2570,1552,2.0,7,3,1,1,1,1,Old
3962,423.3,5325,5000,1929,2762,1479,1.5,7,3,1,1,1,1,Old
3963,245.1,3083,3729,1920,2104,1272,2.0,7,4,1,0,1,0,None
3964,338.4,4257,5184,1963,1976,1326,2.0,7,3,1,1,1,1,None
3965,438.4,5515,8710,1929,2917,1628,2.0,6,3,1,0,1,1,None
3966,537.8,6765,6055,1901,5149,2939,2.0,9,5,3,1,1,2,Old
3967,355.8,4475,5354,1940,2966,1560,2.0,7,3,1,1,1,1,None
3968,386.5,4862,4000,1933,2328,1384,2.0,7,3,1,1,1,1,Recent
3969,447.9,5634,6000,1953,3498,1870,1.5,7,4,2,0,1,1,Recent
3970,459.3,5777,6745,1910,3926,2196,2.0,8,3,1,0,1,1,None
3971,305.0,3836,6890,1940,1874,912,1.0,5,2,1,0,1,1,None
3972,401.3,5048,4000,1920,3788,2067,2.0,7,3,1,1,1,0,None
3973,527.2,6632,11040,1915,4062,2497,3.0,9,4,1,1,1,1,None
3974,324.5,4082,4988,1940,2360,1485,2.0,6,3,1,1,1,0,None
3975,438.6,5517,5000,1999,2700,1740,2.0,7,4,1,1,1,0,None
3976,673.2,8468,13390,1913,5008,2784,2.0,7,4,1,2,1,2,None
